# 收盤價 MD
# T:2026-08-21 05:54

## [CLOSE]
```csv
代號,收盤價
9802,71.3
5490,30.0
6261,77.7
3056,14.2
2258,32.15
00640L,105.9
2108,29.5
1723,86.3
00904,39.14
3402,121.5
00849B,37.45
4163,144.5
3631,40.0
4137,90.3
4721,73.4
4127,87.6
5530,50.1
3162,62.2
009824,10.03
00968B,9.09
3141,71.0
009823,10.53
1434,17.7
1304,11.8
2106,17.55
6411,78.9
1310,8.1
00697B,35.64
6015,15.75
6651,139.5
2413,43.75
00848B,33.67
1720,57.1
6143,89.6
6592,60.3
3060,27.4
3545,49.55
3712,20.5
1623,202.5
00701,36.64
00984B,15.94
2221,54.3
8163,31.15
4577,77.2
00678,45.22
4441,184.0
8040,69.7
6535,81.2
6668,36.2
3630,25.4
009803,20.93
3701,40.15
5511,72.8
6863,113.5
1313,11.55
00862B,30.94
3694,51.4
2029,21.95
00674R,27.33
3339,37.95
6670,265.5
4532,24.05
1612,34.55
8438,66.2
2033,22.75
2614,18.3
5508,53.5
3287,37.5
00863B,31.07
3046,58.4
00706L,19.13
9136,11.15
1903,48.4
7780,16.85
4162,59.3
1227,29.15
3062,20.5
6189,48.15
1342,104.0
00690,75.3
009825,10.13
6163,42.35
4174,26.9
6667,223.0
6823,62.9
00907,17.17
7786,123.0
00884B,28.94
0057,309.75
4909,38.5
2397,64.2
1618,39.05
00911,53.25
6573,17.0
6725,226.5
9924,38.65
4416,12.5
5227,31.0
6732,150.5
1532,22.95
6620,75.8
00959B,9.19
6263,162.5
6914,148.5
3622,48.7
1232,156.5
4735,39.0
6259,29.85
5521,10.7
8076,23.2
1789,19.45
3130,212.0
00893,42.86
2537,11.65
1307,30.75
00986A,14.4
6945,101.5
00692,89.1
3663,61.6
00858,36.09
1308,13.5
4564,16.85
2536,20.85
00847B,24.9
00944,20.54
3528,84.5
7712,142.0
2434,49.05
6225,58.9
1455,10.0
4129,89.0
00912,34.01
00989A,16.91
00916,26.96
3138,95.4
3615,36.5
5484,40.7
00783,28.48
8045,53.2
3093,47.15
1737,32.4
6923,77.4
2349,11.15
8473,45.25
4771,201.0
5306,96.2
6192,117.0
5225,60.5
6561,323.0
6695,48.15
00949,21.74
00636,27.79
00782B,29.64
4903,34.7
00985D,9.89
6799,79.2
5236,136.5
7689,173.0
2707,180.0
3484,50.7
00991B,14.95
8121,27.75
1734,32.5
3219,69.9
2066,58.0
5609,78.1
5258,47.75
1762,35.4
00946,15.28
6546,62.1
8071,23.7
4534,30.15
00686R,1.01
00990B,10.0
6024,61.5
8289,46.0
6994,35.0
6541,37.1
6862,137.0
3669,37.85
4923,53.4
6405,38.8
5228,41.9
4905,90.3
1583,53.6
4104,71.7
6983,309.0
8279,84.8
3228,141.5
8074,55.0
5263,88.1
2015,64.5
009815,11.43
6902,126.5
4533,25.85
6112,44.8
5288,189.5
6275,44.2
7740,141.0
